nces_id,district_name,city,state,region,district_in_saipe,large_district
0600100,Humboldt County ROP,Eureka,CA ,9,Not in SIAPE,No
0601628,Humphreys College Academy of Business Law and ED District,Stockton,CA ,9,Not in SIAPE,No
0601725,ICEF Inglewood Elementary Charter Academy District,Inglewood,CA ,9,Not in SIAPE,No
0602263,ICEF Innovation Los Angeles Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0601881,ICEF View Park Preparatory Elementary District,Los Angeles,CA ,9,Not in SIAPE,No
0601731,ICEF View Park Preparatory High District,Los Angeles,CA ,9,Not in SIAPE,No
0602300,ICEF View Park Preparatory Middle District,Los Angeles,CA ,9,Not in SIAPE,No
0602368,ICEF Vista Elementary Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601918,ICEF Vista Middle Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602464,iEmpire Academy District,San Bernardino,CA ,9,Not in SIAPE,No
0601527,Iftin Charter District,San Diego,CA ,9,Not in SIAPE,No
0602174,iLead Agua Dulce District,Agua Dulce,CA ,9,Not in SIAPE,No
0602482,iLEAD Hybrid District,Acton,CA ,9,Not in SIAPE,No
0602060,iLEAD Lancaster Charter District,Lancaster,CA ,9,Not in SIAPE,No
0601806,iLEAD Online District,Acton,CA ,9,Not in SIAPE,No
0602372,Imagine Schools Riverside County District,Coachella,CA ,9,Not in SIAPE,No
0601647,Impact Academy of Arts & Technology District,Hayward,CA ,9,Not in SIAPE,No
0691010,Imperial County Office of Education,El Centro,CA ,9,Not in SIAPE,No
0600101,Imperial Valley ROP,El Centro,CA ,9,Not in SIAPE,No
0601405,Imperial Valley ROP JPA,El Centro,CA ,9,Not in SIAPE,No
0602023,Ingenium Charter District,Canoga Park,CA ,9,Not in SIAPE,No
0601858,Ingenium Charter Middle District,Winnetka,CA ,9,Not in SIAPE,No
0602063,Ingenium Clarion Charter Middle District,Los Angeles,CA ,9,Not in SIAPE,No
0601533,Ingenuity Charter District,San Diego,CA ,9,Not in SIAPE,No
0602309,Inland Leaders Charter District,Yucaipa,CA ,9,Not in SIAPE,No
0601627,Innovations Academy District,San Diego,CA ,9,Not in SIAPE,No
0601528,Insight @ San Diego District,Simi Valley,CA ,9,Not in SIAPE,No
0602171,Insight @ San Joaquin District,Simi Valley,CA ,9,Not in SIAPE,No
0601745,Insight School of California District,Simi Valley,CA ,9,Not in SIAPE,No
0602400,Inspire Charter School - North District,Meridian,CA ,9,Not in SIAPE,No
0601554,Inspire School of Arts and Sciences District,Chico,CA ,9,Not in SIAPE,No
0601928,Integrity Charter District,National City,CA ,9,Not in SIAPE,No
0601535,Intellectual Virtues Academy District,Long Beach,CA ,9,Not in SIAPE,No
0602200,Intellectual Virtues Academy of Long Beach District,Long Beach,CA ,9,Not in SIAPE,No
0602507,International School for Science and Culture District,Costa Mesa,CA ,9,Not in SIAPE,No
0601567,International School of Monterey District,Seaside,CA ,9,Not in SIAPE,No
0602037,Invictus Academy of Richmond District,El Sobrante,CA ,9,Not in SIAPE,No
0602547,Invictus Leadership Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601941,Ipakanni Early College Charter District,Oroville,CA ,9,Not in SIAPE,No
0601964,iQ Academy California-Los Angeles District,Simi Valley,CA ,9,Not in SIAPE,No
0602552,Irvine International Academy District,Irvine,CA ,9,Not in SIAPE,No
0684500,Irvine Unified,Irvine,CA ,9,Yes,Yes
0601777,ISANA Achernar Academy District,Compton,CA ,9,Not in SIAPE,No
0601863,ISANA Cardinal Academy District,Sun Valley,CA ,9,Not in SIAPE,No
0601507,ISANA Himalia Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601599,ISANA Nascent Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602241,ISANA Octavia Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601541,ISANA Palmati Academy District,North Hollywood,CA ,9,Not in SIAPE,No
0602025,Ivy Academia District,Woodland Hills,CA ,9,Not in SIAPE,No
0601546,Ivy Bound Acad Math Sci and Tech Charter Mid 2 District,Northridge,CA ,9,Not in SIAPE,No
0602099,Ivy Bound Acad of Math Sci and Tech Charter Mid District,Sherman Oaks,CA ,9,Not in SIAPE,No
0602134,IvyTech Charter District,Moorpark,CA ,9,Not in SIAPE,No
0602325,James Jordan Middle District,Winnetka,CA ,9,Not in SIAPE,No
0602019,Jardin de la Infancia District,Los Angeles,CA ,9,Not in SIAPE,No
0601688,JCS - Cedar Cove District,Encinitas,CA ,9,Not in SIAPE,No
0601841,JCS - Manzanita District,La Mesa,CA ,9,Not in SIAPE,No
0601929,JCS - Mountain Oaks District,Encinitas,CA ,9,Not in SIAPE,No
0601592,JCS - Pine Hills District,Temecula,CA ,9,Not in SIAPE,No
0602366,JCS - Pine Valley District,Pine Valley,CA ,9,Not in SIAPE,No
0601969,John Adams Academy - El Dorado Hills District,El Dorado Hills,CA ,9,Not in SIAPE,No
0601986,John Adams Academy - Lincoln District,Lincoln,CA ,9,Not in SIAPE,No
0602261,John Adams Academy - Roseville District,Roseville,CA ,9,Not in SIAPE,No
0601872,John Henry High District,Richmond,CA ,9,Not in SIAPE,No
0602109,John Muir Charter District,Nevada City,CA ,9,Not in SIAPE,No
0602080,Journey District,Aliso Viejo,CA ,9,Not in SIAPE,No
0601828,Journey District,Moreno Valley,CA ,9,Not in SIAPE,No
0602436,Julia Lee Performing Arts Academy District,Lake Elsinore,CA ,9,Not in SIAPE,No
0602005,Julian Charter District,Julian,CA ,9,Not in SIAPE,No
0601832,Kairos Public School Vacaville Academy District,Vacaville,CA ,9,Not in SIAPE,No
0601662,Kavod Charter District,San Diego,CA ,9,Not in SIAPE,No
0601545,Keiller Leadership Academy District,San Diego,CA ,9,Not in SIAPE,No
0601862,Kepler Neighborhood District,Fresno,CA ,9,Not in SIAPE,No
0691012,Kern County Office of Education,Bakersfield,CA ,9,Not in SIAPE,No
0600075,Kern County ROP,Bakersfield,CA ,9,Not in SIAPE,No
0600076,Kern High ROC,Bakersfield,CA ,9,Not in SIAPE,No
0601712,Kid Street Learning Center Charter District,Santa Rosa,CA ,9,Not in SIAPE,No
0602495,Kidinnu Academy District,El Cajon,CA ,9,Not in SIAPE,No
0602210,Kinetic Academy District,Huntington Beach,CA ,9,Not in SIAPE,No
0601585,King-Chavez Academy of Excellence District,San Diego,CA ,9,Not in SIAPE,No
0602280,King-Chavez Arts Academy District,San Diego,CA ,9,Not in SIAPE,No
0602185,King-Chavez Community High District,San Diego,CA ,9,Not in SIAPE,No
0601687,King-Chavez Preparatory Academy District,San Diego,CA ,9,Not in SIAPE,No
0602015,King-Chavez Primary Academy District,San Diego,CA ,9,Not in SIAPE,No
0691013,Kings County Office of Education,Hanford,CA ,9,Not in SIAPE,No
0600077,Kings County ROP,Lemoore,CA ,9,Not in SIAPE,No
0601384,Kings Schools Transportation Authority JPA,Hanford,CA ,9,Not in SIAPE,No
0601728,Kings Valley Academy II District,Hanford,CA ,9,Not in SIAPE,No
0602384,KIPP Academy of Innovation District,Los Angeles,CA ,9,Not in SIAPE,No
0601693,KIPP Academy of Opportunity District,Los Angeles,CA ,9,Not in SIAPE,No
0601576,KIPP Adelante Preparatory Academy District,San Diego,CA ,9,Not in SIAPE,No
0602172,KIPP Bayview Academy District,San Francisco,CA ,9,Not in SIAPE,No
0601498,KIPP Bayview Elementary District,San Francisco,CA ,9,Not in SIAPE,No
0602276,KIPP Bridge Academy District,Oakland,CA ,9,Not in SIAPE,No
0601544,KIPP Comienza Community Prep District,Huntington Park,CA ,9,Not in SIAPE,No
0601696,KIPP Compton Community District,Los Angeles,CA ,9,Not in SIAPE,No
0601920,KIPP Corazon Academy District,South Gate,CA ,9,Not in SIAPE,No
0602140,KIPP Empower Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602533,KIPP Esperanza High District,East Palo Alto,CA ,9,Not in SIAPE,No
0602030,KIPP Excelencia Community Preparatory District,Redwood City,CA ,9,Not in SIAPE,No
0601619,KIPP Heartwood Academy District,San Jose,CA ,9,Not in SIAPE,No
0602259,KIPP Heritage Academy District,San Jose,CA ,9,Not in SIAPE,No
0601791,KIPP Ignite Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602142,KIPP Iluminar Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602152,KIPP King Collegiate High District,San Lorenzo,CA ,9,Not in SIAPE,No
0602577,KIPP LEA 17 District,Gardena,CA ,9,Not in SIAPE,No
0602020,KIPP Los Angeles College Preparatory District,Los Angeles,CA ,9,Not in SIAPE,No
0602184,KIPP Navigate College Prep District,San Jose,CA ,9,Not in SIAPE,No
0602056,KIPP Philosophers Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602553,KIPP Poder Public District,Los Angeles,CA ,9,Not in SIAPE,No
0602240,Kipp Prize Preparatory Academy District,San Jose,CA ,9,Not in SIAPE,No
0602017,KIPP Promesa Prep District,Los Angeles,CA ,9,Not in SIAPE,No
0602496,KIPP Pueblo Unido District,Maywood,CA ,9,Not in SIAPE,No
0601764,KIPP Raices Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601626,KIPP San Francisco Bay Academy District,San Francisco,CA ,9,Not in SIAPE,No
0601957,KIPP San Francisco College Preparatory District,San Francisco,CA ,9,Not in SIAPE,No
0602047,KIPP San Jose Collegiate District,San Jose,CA ,9,Not in SIAPE,No
0602154,KIPP Scholar Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602369,KIPP Sol Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602563,KIPP Stockton Kindergarten-12 Grade District,Stockton,CA ,9,Not in SIAPE,No
0602575,KIPP Stockton Kindergarten-8 Grade District,Stockton,CA ,9,Not in SIAPE,No
0602457,KIPP Summit Academy District,San Lorenzo,CA ,9,Not in SIAPE,No
0602481,KIPP Valiant Community Prep District,East Palo Alto,CA ,9,Not in SIAPE,No
0602041,KIPP Vida Preparatory Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601977,Knowledge Enlightens You (KEY) Academy District,Hayward,CA ,9,Not in SIAPE,No
0602024,La Vida Charter District,Willits,CA ,9,Not in SIAPE,No
0601559,Lake County International Charter District,Middletown,CA ,9,Not in SIAPE,No
0691014,Lake County Office of Education,Lakeport,CA ,9,Not in SIAPE,No
0600078,Lake County ROP,Lakeport,CA ,9,Not in SIAPE,No
0602520,Lake View Charter District,Orland,CA ,9,Not in SIAPE,No
0601904,Larchmont Charter District,West Hollywood,CA ,9,Not in SIAPE,No
0601612,LA's Promise Charter High #1 District,Los Angeles,CA ,9,Not in SIAPE,No
0602380,LA's Promise Charter Middle #1 District,Los Angeles,CA ,9,Not in SIAPE,No
0602489,Lashon Academy City District,Los Angeles,CA ,9,Not in SIAPE,No
0601955,Lashon Academy District,Van Nuys,CA ,9,Not in SIAPE,No
0691015,Lassen County Office of Education,Susanville,CA ,9,Not in SIAPE,No
0600079,Lassen ROP,Susanville,CA ,9,Not in SIAPE,No
0601932,Latino College Preparatory Academy District,San Jose,CA ,9,Not in SIAPE,No
0601514,Latitude 37.8 High District,Oakland,CA ,9,Not in SIAPE,No
0601581,Laurel Tree Charter District,Arcata,CA ,9,Not in SIAPE,No
0601686,LaVerne Elementary Preparatory Academy District,Hesperia,CA ,9,Not in SIAPE,No
0602405,Lazear Charter Academy District,Oakland,CA ,9,Not in SIAPE,No
0601491,Leadership High District,San Francisco,CA ,9,Not in SIAPE,No
0601640,Leadership Military Academy District,Moreno Valley,CA ,9,Not in SIAPE,No
0601815,Leadership Public Schools - Hayward District,Hayward,CA ,9,Not in SIAPE,No
0601892,Leadership Public Schools: Richmond District,Richmond,CA ,9,Not in SIAPE,No
0602090,Learning by Design Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602122,Learning Choice Academy - Chula Vista District,Chula Vista,CA ,9,Not in SIAPE,No
0602323,Learning Choice Academy District,San Diego,CA ,9,Not in SIAPE,No
0602318,Learning for Life Charter District,Marina,CA ,9,Not in SIAPE,No
0601886,Learning Without Limits District,Oakland,CA ,9,Not in SIAPE,No
0601869,Learning Works District,Pasadena,CA ,9,Not in SIAPE,No
0602412,Lemoore Middle College High District,Lemoore,CA ,9,Not in SIAPE,No
0601820,Lemoore Online College Preparatory High District,Lemoore,CA ,9,Not in SIAPE,No
0601617,Lennox Mathematics Science and Technology Academy District,Lennox,CA ,9,Not in SIAPE,No
0601992,Leonardo da Vinci Health Sciences Charter District,Chula Vista,CA ,9,Not in SIAPE,No
0601958,Libertas College Preparatory Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602549,Liberty Independent Study District,Petaluma,CA ,9,Not in SIAPE,No
0602554,Life Learning Academy Charter District,San Francisco,CA ,9,Not in SIAPE,No
0602199,Life Source International Charter District,Lancaster,CA ,9,Not in SIAPE,No
0601683,Lifeline Education Charter District,Compton,CA ,9,Not in SIAPE,No
0601937,Lighthouse Community Charter District,Oakland,CA ,9,Not in SIAPE,No
0602356,Lighthouse Community Charter High District,Oakland,CA ,9,Not in SIAPE,No
0602098,Literacy First Charter District,El Cajon,CA ,9,Not in SIAPE,No
0602161,Live Oak Charter District,Petaluma,CA ,9,Not in SIAPE,No
0601755,Lodestar: A Lighthouse Community Charter Public District,Oakland,CA ,9,Not in SIAPE,No
0622230,Lodi Unified,Lodi,CA ,9,Yes,Yes
0622500,Long Beach Unified,Long Beach,CA ,9,Yes,Yes
0600108,Long Beach Unified ROP,Long Beach,CA ,9,Not in SIAPE,No
0602296,Long Valley District,Doyle,CA ,9,Not in SIAPE,No
0601534,Los Angeles Academy of Arts and Enterprise District,Los Angeles,CA ,9,Not in SIAPE,No
0601713,Los Angeles College Prep Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0691078,Los Angeles County Office of Education,Downey,CA ,9,Not in SIAPE,No
0600110,Los Angeles County ROP,Downey,CA ,9,Not in SIAPE,No
0601494,Los Angeles Leadership Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601797,Los Angeles Leadership Primary Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601735,Los Feliz Charter Middle School for the Arts District,Los Angeles,CA ,9,Not in SIAPE,No
0601550,Los Feliz Charter School for the Arts District,Los Angeles,CA ,9,Not in SIAPE,No
0601967,LPS Oakland R & D Campus District,Oakland,CA ,9,Not in SIAPE,No
0602038,Luis Valdez Leadership Academy District,San Jose,CA ,9,Not in SIAPE,No
0601988,MAAC Community Charter District,Chula Vista,CA ,9,Not in SIAPE,No
0691017,Madera County Superintendent of Schools,Madera,CA ,9,Not in SIAPE,No
0602319,Magnolia Science Academy 2 District,Van Nuys,CA ,9,Not in SIAPE,No
0602194,Magnolia Science Academy 3 District,Carson,CA ,9,Not in SIAPE,No
0601678,Magnolia Science Academy 4 District,Los Angeles,CA ,9,Not in SIAPE,No
0601885,Magnolia Science Academy 5 District,Reseda,CA ,9,Not in SIAPE,No
0602205,Magnolia Science Academy 6 District,Los Angeles,CA ,9,Not in SIAPE,No
0602254,Magnolia Science Academy 7 District,Northridge,CA ,9,Not in SIAPE,No
0601630,Magnolia Science Academy Bell District,Bell,CA ,9,Not in SIAPE,No
0601706,Magnolia Science Academy District,Reseda,CA ,9,Not in SIAPE,No
0602387,Magnolia Science Academy San Diego District,San Diego,CA ,9,Not in SIAPE,No
0601461,Magnolia Science Academy Santa Ana District,Santa Ana,CA ,9,Not in SIAPE,No
0601502,Making Waves Academy District,Richmond,CA ,9,Not in SIAPE,No
0602358,Manzanita Middle District,Richmond,CA ,9,Not in SIAPE,No
0601719,Manzanita Public Charter District,Vandenberg Air Force Base,CA ,9,Not in SIAPE,No
0602377,Marconi Learning Academy District,Sacramento,CA ,9,Not in SIAPE,No
0601783,Mare Island Technology Academy District,Vallejo,CA ,9,Not in SIAPE,No
0602053,Maria Montessori Charter Academy District,Rocklin,CA ,9,Not in SIAPE,No
0691018,Marin County Office of Education,San Rafael,CA ,9,Not in SIAPE,No
0600117,Marin County ROP,San Rafael,CA ,9,Not in SIAPE,No
0601406,Marin Pupil Transportation Agency JPA,San Rafael,CA ,9,Not in SIAPE,No
0601798,Math and Science College Preparatory District,Los Angeles,CA ,9,Not in SIAPE,No
0602396,Matrix for Success Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0602514,Maya Lin District,Alameda,CA ,9,Not in SIAPE,No
0602275,McGill School of Success District,San Diego,CA ,9,Not in SIAPE,No
0601478,Meadows Arts and Technology Elementary District,Thousand Oaks,CA ,9,Not in SIAPE,No
0691019,Mendocino County Office of Education,Ukiah,CA ,9,Not in SIAPE,No
0600118,Mendocino County ROC/ROP,Ukiah,CA ,9,Not in SIAPE,No
0691020,Merced County Office of Education,Merced,CA ,9,Not in SIAPE,No
0600119,Merced County ROP,Merced,CA ,9,Not in SIAPE,No
0602150,Method Schools LA District,Murrieta,CA ,9,Not in SIAPE,No
0601682,MethodSchools District,El Cajon,CA ,9,Not in SIAPE,No
0600135,Metro Education,San Jose,CA ,9,Not in SIAPE,No
0601398,Metropolitan Education,San Jose,CA ,9,Not in SIAPE,No
0601401,Mid-Placer Transportation JPA,Auburn,CA ,9,Not in SIAPE,No
0601698,Millennium Charter District,Tracy,CA ,9,Not in SIAPE,No
0601847,Mirus Secondary District,Hesperia,CA ,9,Not in SIAPE,No
0601746,Mission Academy District,Acton,CA ,9,Not in SIAPE,No
0602236,Mission Preparatory District,San Francisco,CA ,9,Not in SIAPE,No
0600120,Mission Trails ROP,Salinas,CA ,9,Not in SIAPE,No
0601385,Mission Trails ROP JPA,Salinas,CA ,9,Not in SIAPE,No
0600086,Mission Valley ROC/P,Fremont,CA ,9,Not in SIAPE,No
0601397,Mission Valley ROC/P,Fremont,CA ,9,Not in SIAPE,No
0601562,Mission View Public District,Santa Clarita,CA ,9,Not in SIAPE,No
0602513,Mission Vista Academy District,Beaumont,CA ,9,Not in SIAPE,No
0602483,MIT Academy District,Vallejo,CA ,9,Not in SIAPE,No
0601875,MIT Griffin Academy Middle District,Vallejo,CA ,9,Not in SIAPE,No
0601330,Modesto City Schools,Modesto,CA ,9,Not in SIAPE,No
0691093,Modoc County Office of Education,Alturas,CA ,9,Not in SIAPE,No
0600081,Modoc County ROP,Alturas,CA ,9,Not in SIAPE,No
0601601,Mojave River Academy - Gold Canyon District,Fontana,CA ,9,Not in SIAPE,No
0601751,Mojave River Academy - Marble City District,Phelan,CA ,9,Not in SIAPE,No
0601935,Mojave River Academy - National Trails District,Colton,CA ,9,Not in SIAPE,No
0602209,Mojave River Academy - Oro Grande District,Victorville,CA ,9,Not in SIAPE,No
0602427,Mojave River Academy - Rockview Park District,Hesperia,CA ,9,Not in SIAPE,No
0601487,Mojave River Academy - Route 66 District,Victorville,CA ,9,Not in SIAPE,No
0601577,Mojave River Academy - Silver Mountain District,Barstow,CA ,9,Not in SIAPE,No
0601997,Monarch Learning Center District,Redding,CA ,9,Not in SIAPE,No
0602508,Monarch River Academy District,Porterville,CA ,9,Not in SIAPE,No
0691052,Mono County Office of Education,Mammoth Lakes,CA ,9,Not in SIAPE,No
0601526,Monsenor Oscar Romero Charter Middle District,Los Angeles,CA ,9,Not in SIAPE,No
0602264,Montague Charter Academy District,Pacoima,CA ,9,Not in SIAPE,No
0601570,Monterey Bay Charter District,Pacific Grove,CA ,9,Not in SIAPE,No
0691021,Monterey County Office of Education,Salinas,CA ,9,Not in SIAPE,No
0601685,Morrice Schaefer Charter District,Santa Rosa,CA ,9,Not in SIAPE,No
0602365,Mountain Home Charter (Alternative) District,Oakhurst,CA ,9,Not in SIAPE,No
0602527,Mountain Valley Special Education JPA,Redding,CA ,9,Not in SIAPE,No
0626370,Mt. Diablo Unified,Concord,CA ,9,Yes,Yes
0601578,Mueller Charter (Robert L.) District,Chula Vista,CA ,9,Not in SIAPE,No
0601538,Multicultural Learning Center District,Canoga Park,CA ,9,Not in SIAPE,No
0602106,Museum District,San Diego,CA ,9,Not in SIAPE,No
0601366,N. Co Regional Occupational Program JPA,Sunnyvale,CA ,9,Not in SIAPE,No
0602145,N.E.W. Academy Canoga Park District,Canoga Park,CA ,9,Not in SIAPE,No
0601923,N.E.W. Academy of Science and Arts District,Los Angeles,CA ,9,Not in SIAPE,No
0691022,Napa County Office of Education,Napa,CA ,9,Not in SIAPE,No
0600080,Napa County ROP,Napa,CA ,9,Not in SIAPE,No
0601757,National Univ Acad HomeSch/Independent Study Orange Co DIST,Vista,CA ,9,Not in SIAPE,No
0601954,National University Academy Dual Language Institute District,Vista,CA ,9,Not in SIAPE,No
0602003,Natomas Charter District,Sacramento,CA ,9,Not in SIAPE,No
0601887,Nea Community Learning Center District,Alameda,CA ,9,Not in SIAPE,No
0602424,Nevada City School of the Arts District,Nevada City,CA ,9,Not in SIAPE,No
0601417,Nevada Co Charter Services Authority (JPA),Nevada City,CA ,9,Not in SIAPE,No
0691023,Nevada County Office of Education,Grass Valley,CA ,9,Not in SIAPE,No
0601379,Nevada County Pupil Transportation,Grass Valley,CA ,9,Not in SIAPE,No
0601548,New Designs Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0601543,New Designs Charter School-Watts District,Los Angeles,CA ,9,Not in SIAPE,No
0601477,New Heights Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602555,New Hope Charter District,Sacramento,CA ,9,Not in SIAPE,No
0602397,New Horizons Charter Academy District,North Hollywood,CA ,9,Not in SIAPE,No
0601866,New Los Angeles Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602475,New Los Angeles Charter Elementary District,Los Angeles,CA ,9,Not in SIAPE,No
0602297,New Millennium Secondary District,Gardena,CA ,9,Not in SIAPE,No
0602195,New Opportunities Charter District,Inglewood,CA ,9,Not in SIAPE,No
0601571,New Village Girls Academy District,Los Angeles,CA ,9,Not in SIAPE,No
0601709,New Vision Middle District,Highland,CA ,9,Not in SIAPE,No
0601844,New West Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602001,NextGeneration STEAM Academy District,Lathrop,CA ,9,Not in SIAPE,No
0602014,Nord Country District,Chico,CA ,9,Not in SIAPE,No
0601343,North County Regional Occupational Center/Program (ROC/P),Sunnyvale,CA ,9,Not in SIAPE,No
0602203,North County Trade Tech High District,Vista,CA ,9,Not in SIAPE,No
0601747,North Oakland Community Charter District,Oakland,CA ,9,Not in SIAPE,No
0601364,North Orange County ROP JPA,Anaheim,CA ,9,Not in SIAPE,No
0600121,North Orange County ROP-Adult,Anaheim,CA ,9,Not in SIAPE,No
0601358,North Santa Cruz County Selpa,Santa Cruz,CA ,9,Not in SIAPE,No
0601564,North Valley Military INST College ACAD District,Sun Valley,CA ,9,Not in SIAPE,No
0601942,Northcoast Preparatory and Performing Arts Academy District,Arcata,CA ,9,Not in SIAPE,No
0602338,Northern Summit Academy Shasta District,Anderson,CA ,9,Not in SIAPE,No
0601909,Northern United - Humboldt Charter District,Eureka,CA ,9,Not in SIAPE,No
0601606,Northern United - Siskiyou Charter District,Yreka,CA ,9,Not in SIAPE,No
0602006,Northwest Prep Charter District,Santa Rosa,CA ,9,Not in SIAPE,No
0601558,Norton Science and Language Academy District,San Bernardino,CA ,9,Not in SIAPE,No
0602040,NOVA Academy - Coachella District,Coachella,CA ,9,Not in SIAPE,No
0601565,Nova Academy Early College High District,Santa Ana,CA ,9,Not in SIAPE,No
0601936,Novato Charter District,Novato,CA ,9,Not in SIAPE,No
0602208,Oakland Charter Academy District,Oakland,CA ,9,Not in SIAPE,No
0601465,Oakland Charter High District,Oakland,CA ,9,Not in SIAPE,No
0601971,Oakland Military InstituteCollege Preparatory ACAD District,Oakland,CA ,9,Not in SIAPE,No
0602458,Oakland School for the Arts District,Oakland,CA ,9,Not in SIAPE,No
0628050,Oakland Unified,Oakland,CA ,9,Yes,Yes
0602292,Oakland Unity High District,Oakland,CA ,9,Not in SIAPE,No
0602346,Oakland Unity Middle District,Oakland,CA ,9,Not in SIAPE,No
0601603,Oasis Charter Public District,Salinas,CA ,9,Not in SIAPE,No
0602539,OCASA College Prep District,San Juan Capistrano,CA ,9,Not in SIAPE,No
0602226,Ocean Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0601472,Ocean Grove Charter District,Boulder Creek,CA ,9,Not in SIAPE,No
0602399,OCS - South District,Pasadena,CA ,9,Not in SIAPE,No
0602284,OCSA District,Santa Ana,CA ,9,Not in SIAPE,No
0601915,Odyssey Charter District,Altadena,CA ,9,Not in SIAPE,No
0602002,Old Town Academy K-8 Charter District,San Diego,CA ,9,Not in SIAPE,No
0601501,Olive Grove Charter - Buellton District,Buellton,CA ,9,Not in SIAPE,No
0602132,Olive Grove Charter - Lompoc District,Lompoc,CA ,9,Not in SIAPE,No
0602042,Olive Grove Charter - Orcutt/Santa Maria District,Orcutt,CA ,9,Not in SIAPE,No
0602480,Olive Grove Charter - Santa Barbara District,Santa Barbara,CA ,9,Not in SIAPE,No
0601924,Olivet Elementary Charter District,Santa Rosa,CA ,9,Not in SIAPE,No
0602340,one.Charter District,Stockton,CA ,9,Not in SIAPE,No
0602528,Open Door Charter District,Salinas,CA ,9,Not in SIAPE,No
0601733,Opportunities for Learning - Baldwin Park District,Irwindale,CA ,9,Not in SIAPE,No
0602311,Opportunities for Learning - Capistrano District,San Juan Capistrano,CA ,9,Not in SIAPE,No
0601825,Opportunities for Learning - Duarte District,Duarte,CA ,9,Not in SIAPE,No
0601579,Opportunities for Learning - Santa Clarita District,Valencia,CA ,9,Not in SIAPE,No
0602502,Options For Youth - Duarte Inc District,City Of Industry,CA ,9,Not in SIAPE,No
0602398,Options for Youth San Gabriel District,San Gabriel,CA ,9,Not in SIAPE,No
0601500,Options for Youth-Acton District,Fontana,CA ,9,Not in SIAPE,No
0601870,Options for Youth-San Bernardino District,San Bernardino,CA ,9,Not in SIAPE,No
0601794,Options for Youth-San Juan District,Carmichael,CA ,9,Not in SIAPE,No
0602359,Options for Youth-Victorville Charter District,Victorville,CA ,9,Not in SIAPE,No
0602243,Orange County Academy of Sciences and Arts District,Laguna Niguel,CA ,9,Not in SIAPE,No
0602535,Orange County Classical Academy District,Orange,CA ,9,Not in SIAPE,No
0691024,Orange County Department of Education,Costa Mesa,CA ,9,Not in SIAPE,No
0602245,Orange County Educational Arts Academy District,Santa Ana,CA ,9,Not in SIAPE,No
0601611,Orange County Workforce Innovation High District,Anaheim,CA ,9,Not in SIAPE,No
0602235,Oscar De La Hoya Animo Charter High District,Los Angeles,CA ,9,Not in SIAPE,No
0601917,Our Community Charter District,Chatsworth,CA ,9,Not in SIAPE,No
0602016,Oxford Day Academy District,East Palo Alto,CA ,9,Not in SIAPE,No
0601672,Oxford Preparatory Academy - Saddleback Valley District,Lake Forest,CA ,9,Not in SIAPE,No
0601962,Oxford Preparatory Academy - South Orange County District,Mission Viejo,CA ,9,Not in SIAPE,No
0601961,Pacific Coast Academy District,Poway,CA ,9,Not in SIAPE,No
0602542,Pacific Collegiate Charter District,Santa Cruz,CA ,9,Not in SIAPE,No
0602035,Pacific Springs Charter District,Chula Vista,CA ,9,Not in SIAPE,No
0601632,Pacific View Charter 2.0 District,Eureka,CA ,9,Not in SIAPE,No
0601537,Pacific View Charter District,Oceanside,CA ,9,Not in SIAPE,No
0601959,Pacoima Charter Elementary District,Pacoima,CA ,9,Not in SIAPE,No
0601488,Palisades Charter High District,Pacific Palisades,CA ,9,Not in SIAPE,No
0601486,Palm Lane Elementary Charter District,Anaheim,CA ,9,Not in SIAPE,No
0601945,Palmdale Aerospace Academy District,Palmdale,CA ,9,Not in SIAPE,No
0602189,Para Los Ninos - Evelyn Thurman Gratts Primary District,Los Angeles,CA ,9,Not in SIAPE,No
0602249,Para Los Ninos Charter District,Los Angeles,CA ,9,Not in SIAPE,No
0602351,Para Los Ninos Middle District,Los Angeles,CA ,9,Not in SIAPE,No
0602304,Paradise Charter Middle District,Paradise,CA ,9,Not in SIAPE,No
