nces_id,district_name,city,state,region,high_need,rural,school_with_children_on_indian_land,bureau_funded_schools
3024690,Spring Creek Colony Elem,Lewistown,MT ,8,No,No,Yes,No
3003660,Spring Creek Elem,Decker,MT ,8,Yes,Yes,No,No
3007950,Spring Creek Elem,Powderville,MT ,8,Yes,Yes,No,No
3024810,Springhill Elem,Belgrade,MT ,8,Yes,No,No,No
3006110,St Ignatius K-12 Schools,St Ignatius,MT ,8,Yes,No,Yes,No
3024930,St Regis K-12 Schools,St Regis,MT ,8,Yes,Yes,No,No
3024990,Stanford K-12 Schools,Stanford,MT ,8,No,Yes,No,No
3000077,Stillwater,Columbus,MT ,8,Not in SIAPE,Yes,No,No
3000078,Stillwater/Swt Grass Coop,Columbus,MT ,8,Not in SIAPE,Yes,No,No
3025320,Sunburst K-12 Schools,Sunburst,MT ,8,No,Yes,No,No
3025470,Superior K-12 Schools,Superior,MT ,8,No,Yes,No,No
3015930,Swan Lake-Salmon Elem,Swan Lake,MT ,8,No,Yes,No,No
3025500,Swan River Elem,Bigfork,MT ,8,No,Yes,No,No
3025530,Swan Valley Elem,Condon,MT ,8,Yes,Yes,No,No
3000079,Sweet Grass,Big Timber,MT ,8,Not in SIAPE,Yes,No,No
3025560,Sweet Grass County H S,Big Timber,MT ,8,No,Yes,No,No
3025950,Terry K-12 Schools,Terry,MT ,8,No,Yes,No,No
3000080,Teton,Choteau,MT ,8,Not in SIAPE,Yes,No,No
3026070,Thompson Falls Elem,Thompson Falls,MT ,8,Yes,Yes,No,No
3026100,Thompson Falls H S,Thompson Falls,MT ,8,No,Yes,No,No
3026160,Three Forks Elem,Three Forks,MT ,8,No,Yes,No,No
3026190,Three Forks H S,Three Forks,MT ,8,No,Yes,No,No
3004980,Townsend K-12 Schools,Townsend,MT ,8,No,Yes,No,No
3026400,Trail Creek Elem,Miles City,MT ,8,No,Yes,No,No
3000082,Treasure,Hysham,MT ,8,Not in SIAPE,Yes,No,No
3026460,Trego Elem,Trego,MT ,8,Yes,Yes,No,No
3000063,Tri County Coop,Broadus,MT ,8,Not in SIAPE,Yes,No,No
3026490,Trinity Elem,Canyon Creek,MT ,8,No,Yes,No,No
3026520,Trout Creek Elem,Trout Creek,MT ,8,Yes,Yes,No,No
3026550,Troy Elem,Troy,MT ,8,Yes,Yes,No,No
3026580,Troy H S,Troy,MT ,8,Yes,Yes,No,No
3026640,Turner Elem,Turner,MT ,8,No,Yes,No,No
3026670,Turner H S,Turner,MT ,8,No,Yes,No,No
3026730,Twin Bridges K-12 Schools,Twin Bridges,MT ,8,No,Yes,No,No
3015900,Upper West Shore Elem,Dayton,MT ,8,No,Yes,Yes,No
3027060,Valier Elem,Valier,MT ,8,No,Yes,Yes,No
3027090,Valier H S,Valier,MT ,8,No,Yes,Yes,No
3027340,Vida Elem,Circle,MT ,8,No,Yes,No,No
3027630,West Yellowstone K-12,West Yellowstone,MT ,8,No,Yes,No,No
3027730,Westby K-12 Schools,Westby,MT ,8,No,Yes,No,No
3000084,Wheatland,Harlowton,MT ,8,Not in SIAPE,Yes,No,No
3028770,White Sulphur Spgs K-12,White Sulphur Springs,MT ,8,No,Yes,No,No
3027810,Whitehall Elem,Whitehall,MT ,8,No,Yes,No,No
3027840,Whitehall H S,Whitehall,MT ,8,No,Yes,No,No
3027930,Whitewater K-12 Schools,Whitewater,MT ,8,No,Yes,No,No
3000085,Wibaux,Wibaux,MT ,8,Not in SIAPE,Yes,No,No
3028020,Wibaux K-12 Schools,Wibaux,MT ,8,No,Yes,No,No
3028140,Willow Creek Elem,Willow Creek,MT ,8,No,Yes,No,No
3028170,Willow Creek H S,Willow Creek,MT ,8,No,Yes,No,No
3028380,Winifred K-12 Schools,Winifred,MT ,8,Yes,Yes,No,No
3028470,Winnett K-12 Schools,Winnett,MT ,8,Yes,Yes,No,No
3028500,Wisdom Elem,Wisdom,MT ,8,Yes,Yes,No,No
3010820,Wise River Elem,Wise River,MT ,8,Yes,Yes,No,No
3028550,Wolf Creek Elem,Wolf Creek,MT ,8,Yes,Yes,No,No
3028590,Wolf Point Elem,Wolf Point,MT ,8,Yes,No,Yes,No
3028620,Wolf Point H S,Wolf Point,MT ,8,Yes,No,Yes,No
3028800,Wyola Elem,Wyola,MT ,8,Yes,Yes,Yes,No
3028830,Yaak Elem,Troy,MT ,8,Yes,Yes,No,No
3028910,Zurich Elem,Zurich,MT ,8,No,Yes,No,No
5900095,Circle of Nations,Wahpeton,ND,8,Not in SIAPE,No,No,Yes
5900149,Dunseith Day School,Dunseith,ND,8,Not in SIAPE,Yes,No,Yes
5900189,Mandaree Day School,Mandaree,ND,8,Not in SIAPE,Yes,No,Yes
5900068,Ojibwa Indian School,Belcourt,ND,8,Not in SIAPE,Yes,No,Yes
3817520,ST THOMAS 43,Saint Thomas,ND,8,Not in SIAPE,Yes,No,No
5900067,Standing Rock Community School,Fort Yates,ND,8,Not in SIAPE,Yes,No,Yes
5900058,Tate Topa Tribal School,Fort Totten,ND,8,Not in SIAPE,No,No,Yes
5900096,Theodore Jamerson Elementary,Bismarck,ND,8,Not in SIAPE,No,No,Yes
5900106,Turtle Mountain Elementary School,Belcourt,ND,8,Not in SIAPE,Yes,No,Yes
5900158,Turtle Mountain High School,Belcourt,ND,8,Not in SIAPE,Yes,No,Yes
5900025,Turtle Mountain Middle School,Belcourt,ND,8,Not in SIAPE,Yes,No,Yes
5900077,Twin Buttes Day School,Hallilday,ND,8,Not in SIAPE,Yes,No,Yes
5900117,White Shield School,Roseglen,ND,8,Not in SIAPE,Yes,No,Yes
3801760,ALEXANDER 2,Alexander,ND ,8,No,Yes,No,No
3801950,ANAMOOSE 14,Anamoose,ND ,8,No,Yes,No,No
3802170,ASHLEY 9,Ashley,ND ,8,No,Yes,No,No
3802240,BAKKER 10,Hague,ND ,8,No,Yes,No,No
3800060,BARNES COUNTY NORTH 7,Wimbledon,ND ,8,No,Yes,No,No
3802380,BEACH 3,Beach,ND ,8,No,Yes,No,No
3802530,BELCOURT 7,Belcourt,ND ,8,Yes,Yes,Yes,No
3806210,BELFIELD 13,Belfield,ND ,8,No,Yes,No,No
3802840,BILLINGS CO 1,Medora,ND ,8,No,Yes,No,No
3803060,BOTTINEAU 1,Bottineau,ND ,8,No,Yes,No,No
3803090,BOWBELLS 14,Bowbells,ND ,8,No,Yes,No,No
3803200,BOWMAN CO 1,Bowman,ND ,8,No,Yes,No,No
3803590,BURKE CENTRAL 36,Lignite,ND ,8,No,Yes,No,No
3800053,CARRINGTON 49,Carrington,ND ,8,Not in SIAPE,Yes,No,No
3800018,CAVALIER 6,Cavalier,ND ,8,No,Yes,No,No
3800040,DAKOTA PRAIRIE 1,Petersburg,ND ,8,No,Yes,No,No
3805040,DEVILS LAKE 1,Devils Lake,ND ,8,No,No,Yes,No
3805160,DIVIDE COUNTY 1,Crosby,ND ,8,No,Yes,No,No
3800029,DRAKE 57,Drake,ND ,8,No,Yes,No,No
3805340,DRAYTON 19,Drayton,ND ,8,No,Yes,No,No
3805460,DUNSEITH 1,Dunseith,ND ,8,Yes,Yes,Yes,No
3880260,EAST CENTRAL SPECIAL ED UNIT,New Rockford,ND ,8,Not in SIAPE,Yes,No,No
3805850,EDGELEY 3,Edgeley,ND ,8,No,Yes,No,No
3805950,EDMORE 2,Edmore,ND ,8,No,Yes,No,No
3800045,ELGIN-NEW LEIPZIG 49,Elgin,ND ,8,Yes,Yes,No,No
3806090,ELLENDALE 40,Ellendale,ND ,8,No,Yes,No,No
3800061,ENDERLIN AREA 24,Enderlin,ND ,8,No,Yes,No,No
3806690,FAIRMOUNT 18,Fairmount,ND ,8,No,Yes,No,No
3800049,FESSENDEN-BOWDON 25,Fessenden,ND ,8,No,Yes,No,No
3806910,FINLEY-SHARON 19,Finley,ND ,8,No,Yes,No,No
3806930,FLASHER 39,Flasher,ND ,8,No,Yes,No,No
3800056,FORDVILLE-LANKIN 5,Fordville,ND ,8,No,Yes,No,No
3800033,FT RANSOM 6,Fort Ransom,ND ,8,No,Yes,No,No
3807170,FT TOTTEN 30,Fort Totten,ND ,8,Yes,No,Yes,No
3807200,FT YATES 4,Fort Yates,ND ,8,Yes,Yes,Yes,No
3800055,FT YATES SPECIAL ED UNIT,Fort Yates,ND ,8,Not in SIAPE,Yes,No,No
3800043,GACKLE-STREETER 56,Gackle,ND ,8,Yes,Yes,No,No
3807590,GARRISON 51,Garrison,ND ,8,No,Yes,Yes,No
3807830,GLEN ULLIN 48,Glen Ullin,ND ,8,No,Yes,No,No
3807950,GOODRICH 16,Goodrich,ND ,8,Yes,Yes,No,No
3808460,GRENORA 99,Grenora,ND ,8,No,Yes,No,No
3804560,GRIGGS COUNTY CENTRAL 18,Cooperstown,ND ,8,No,Yes,No,No
3880420,GST SPECIAL ED UNIT,Portland,ND ,8,Not in SIAPE,Yes,No,No
3808610,HALLIDAY 19,Halliday,ND ,8,Yes,Yes,No,No
3808710,HANKINSON 8,Hankinson,ND ,8,No,Yes,No,No
3808890,HARVEY 38,Harvey,ND ,8,No,Yes,No,No
3809130,HAZELTON-MOFFIT-BRADDOCK 6,Hazelton,ND ,8,No,Yes,No,No
3809180,HEBRON 13,Hebron,ND ,8,No,Yes,No,No
3809410,HETTINGER 13,Hettinger,ND ,8,No,Yes,No,No
3809570,HILLSBORO 9,Hillsboro,ND ,8,No,Yes,No,No
3800404,HOPE-PAGE 85,Hope,ND ,8,No,Yes,No,No
3809810,HORSE CREEK 32,Cartwright,ND ,8,No,Yes,No,No
3810180,KENMARE 28,Kenmare,ND ,8,No,Yes,No,No
3810260,KENSAL 19,Kensal,ND ,8,No,Yes,No,No
3800389,KIDDER COUNTY 1,Steele,ND ,8,No,Yes,No,No
3810270,KILLDEER 16,Killdeer,ND ,8,No,Yes,No,No
3810500,KULM 7,Kulm,ND ,8,No,Yes,No,No
3810600,LAKOTA 66,Lakota,ND ,8,No,Yes,No,No
3810740,LAMOURE 8,LaMoure,ND ,8,No,Yes,No,No
3810810,LANGDON AREA 23,Langdon,ND ,8,No,Yes,No,No
3810980,LEEDS 6,Leeds,ND ,8,No,Yes,No,No
3800058,LEWIS AND CLARK 161,Berthold,ND ,8,No,Yes,No,No
3811140,LIDGERWOOD 28,Lidgerwood,ND ,8,No,Yes,No,No
3800017,LINTON 36,Linton,ND ,8,No,Yes,No,No
3811430,LISBON 19,Lisbon,ND ,8,No,Yes,No,No
3800057,LITCHVILLE-MARION 46,Marion,ND ,8,No,Yes,No,No
3811610,LONE TREE 6,Golva,ND ,8,No,Yes,No,No
3880160,LONETREE SPECIAL ED UNIT,Harvey,ND ,8,Not in SIAPE,Yes,No,No
3811700,MADDOCK 9,Maddock,ND ,8,Yes,Yes,No,No
3811850,MANDAREE 36,Mandaree,ND ,8,No,Yes,No,No
3812020,MAPLE VALLEY 4,Tower City,ND ,8,No,Yes,No,No
3812120,MARMARTH 12,Marmarth,ND ,8,Yes,Yes,No,No
3812350,MAX 50,Max,ND ,8,No,Yes,No,No
3800041,MAY-PORT CG 14,Mayville,ND ,8,No,Yes,No,No
3812430,MCCLUSKY 19,McClusky,ND ,8,Yes,Yes,No,No
3812540,MCKENZIE CO 1,Watford City,ND ,8,No,Yes,No,No
3812660,MEDINA 3,Medina,ND ,8,Yes,Yes,No,No
3800042,MIDKOTA 7,Binford,ND ,8,No,Yes,No,No
3812930,MILNOR 2,Milnor,ND ,8,No,Yes,No,No
3812990,MINNEWAUKAN 5,Minnewaukan,ND ,8,Yes,Yes,Yes,No
3800050,MOHALL-LANSFORD-SHERWOOD 1,Mohall,ND ,8,No,Yes,No,No
3813230,MONTPELIER 14,Montpelier,ND ,8,No,Yes,No,No
3800046,MOTT-REGENT 1,Mott,ND ,8,No,Yes,No,No
3813400,MT PLEASANT 4,Rolla,ND ,8,No,Yes,Yes,No
3813440,MUNICH 19,Munich,ND ,8,No,Yes,No,No
3813510,NAPOLEON 2,Napoleon,ND ,8,Yes,Yes,No,No
3813710,NESSON 2,Ray,ND ,8,No,Yes,No,No
3800027,NEW ENGLAND 9,New England,ND ,8,No,Yes,No,No
3800059,NEW ROCKFORD-SHEYENNE 2,New Rockford,ND ,8,No,Yes,No,No
3813920,NEW TOWN 1,New Town,ND ,8,No,Yes,Yes,No
3800825,NEWBURG-UNITED 54,Newburg,ND ,8,No,Yes,No,No
3800054,NORTH BORDER 100,Walhalla,ND ,8,No,Yes,No,No
3814290,NORTH SARGENT 3,Gwinner,ND ,8,No,Yes,No,No
3800390,NORTH STAR 10,Cando,ND ,8,No,Yes,No,No
3880180,NORTHERN PLAINS SPECIAL ED UNIT,Stanley,ND ,8,Not in SIAPE,Yes,No,No
3814500,OAKES 41,Oakes,ND ,8,No,Yes,No,No
3814520,OBERON 16,Oberon,ND ,8,Yes,Yes,Yes,No
3800401,PARK RIVER AREA 8,Park River,ND ,8,Not in SIAPE,Yes,No,No
3814940,PARSHALL 3,Parshall,ND ,8,No,Yes,Yes,No
3880480,PEACE GARDEN STUDENT SUPPORT SERVICES,Bottineau,ND ,8,Not in SIAPE,Yes,No,No
3880200,PEMBINA SPECIAL ED COOPERATIVE,Cavalier,ND ,8,Not in SIAPE,Yes,No,No
3800024,POWERS LAKE 27,Powers Lake,ND ,8,No,Yes,No,No
3800048,RICHARDTON-TAYLOR 34,Richardton,ND ,8,No,Yes,No,No
3816050,ROLETTE 29,Rolette,ND ,8,Yes,Yes,No,No
3816090,ROOSEVELT 18,Carson,ND ,8,Yes,Yes,No,No
3800395,ROUGHRIDER AREA CAREER & TECHNICAL CENTER,Hebron,ND ,8,Not in SIAPE,Yes,No,No
3880310,RURAL CASS SPECIAL ED UNIT,Hankinson,ND ,8,Not in SIAPE,Yes,No,No
3816430,SARGENT CENTRAL 6,Forman,ND ,8,No,Yes,No,No
3800023,SCRANTON 33,Scranton,ND ,8,No,Yes,No,No
3816510,SELFRIDGE 8,Selfridge,ND ,8,Yes,Yes,Yes,No
3816980,SOLEN 3,Solen,ND ,8,Yes,Yes,Yes,No
3880340,SOUTH CENTRAL PRAIRIE SPECIAL ED UNIT,Napoleon,ND ,8,Not in SIAPE,Yes,No,No
3880520,SOUTH VALLEY SPECIAL ED UNIT,Hankinson,ND ,8,Not in SIAPE,Yes,No,No
3880240,SOUTHWEST SPECIAL ED UNIT,Mott,ND ,8,Not in SIAPE,Yes,No,No
3817460,ST JOHN 3,Saint John,ND ,8,Yes,Yes,Yes,No
3817570,STANLEY 2,Stanley,ND ,8,No,Yes,No,No
3817670,STARKWEATHER 44,Starkweather,ND ,8,No,Yes,No,No
3800016,STRASBURG 15,Strasburg,ND ,8,No,Yes,No,No
3800047,TGU 60,Towner,ND ,8,No,Yes,No,No
3800039,TIOGA 15,Tioga,ND ,8,No,Yes,No,No
3818500,TURTLE LAKE-MERCER 72,Turtle Lake,ND ,8,No,Yes,No,No
3880250,TURTLE MOUNTAIN SPECIAL ED UNIT,Belcourt,ND ,8,Not in SIAPE,Yes,No,No
3818600,TWIN BUTTES 37,Halliday,ND ,8,Yes,Yes,No,No
3818660,UNDERWOOD 8,Underwood,ND ,8,No,Yes,No,No
3800397,VALLEY-EDINBURG 118,Crystal,ND ,8,No,Yes,No,No
3817040,VELVA 1,Velva,ND ,8,No,Yes,No,No
3819260,WARWICK 29,Warwick,ND ,8,Yes,Yes,Yes,No
3819290,WASHBURN 4,Washburn,ND ,8,No,Yes,No,No
3819470,WESTHOPE 17,Westhope,ND ,8,No,Yes,No,No
3819680,WHITE SHIELD 85,White Shield,ND ,8,No,Yes,No,No
3820130,WING 28,Wing,ND ,8,No,Yes,No,No
3820190,WISHEK 19,Wishek,ND ,8,No,Yes,No,No
3820310,WYNDMERE 42,Wyndmere,ND ,8,No,Yes,No,No
3820340,YELLOWSTONE 14,Fairview,ND ,8,No,Yes,No,No
3820400,ZEELAND 4,Zeeland,ND ,8,Yes,Yes,No,No
5900070,American Horse School,Allen,SD,8,Not in SIAPE,Yes,No,Yes
5900051,Cheyenne-Eagle Butte School,Eagle Butte,SD,8,Not in SIAPE,No,No,Yes
5900113,Crazy Horse School,Wanblee,SD,8,Not in SIAPE,Yes,No,Yes
5900073,Crow Creek Reservation High School,Stephan,SD,8,Not in SIAPE,Yes,No,Yes
5900118,Crow Creek Sioux Tribal Elem School,Stephan,SD,8,Not in SIAPE,Yes,No,Yes
5900154,Enemy Swim Day School,Waubay,SD,8,Not in SIAPE,Yes,No,Yes
5900027,Flandreau Indian Boarding School,Flandreau,SD,8,Not in SIAPE,Yes,No,Yes
5900173,Little Wound School,Kyle,SD,8,Not in SIAPE,Yes,No,Yes
5900045,Loneman Day School,Oglala,SD,8,Not in SIAPE,Yes,No,Yes
5900085,Lower Brule Day School,Lower Brule,SD,8,Not in SIAPE,Yes,No,Yes
5900055,Marty Indian School,Marty,SD,8,Not in SIAPE,Yes,No,Yes
5900107,Pierre Indian Learning Center,Pierre,SD,8,Not in SIAPE,No,No,Yes
5900080,Pine Ridge School,Pine Ridge,SD,8,Not in SIAPE,No,No,Yes
5900124,Porcupine Day School,Porcupine,SD,8,Not in SIAPE,Yes,No,Yes
5900134,Rock Creek Grant School,Bullhead,SD,8,Not in SIAPE,Yes,No,Yes
5900181,Sitting Bull School,Little Eagle,SD,8,Not in SIAPE,Yes,No,Yes
5900091,St. Francis Indian School,St. Francis,SD,8,Not in SIAPE,Yes,No,Yes
5900143,Takini School,Howes,SD,8,Not in SIAPE,Yes,No,Yes
5900129,Tiospa Zina Tribal School,Agency Village,SD,8,Not in SIAPE,Yes,No,Yes
5900190,Tiospaye Topa School,LaPlant,SD,8,Not in SIAPE,Yes,No,Yes
5900183,Wounded Knee District School,Manderson,SD,8,Not in SIAPE,Yes,No,Yes
4600042,Agar-Blunt-Onida School District 58-3,Onida,SD ,8,No,Yes,No,No
4600028,Alcester-Hudson School District 61-1,Alcester,SD ,8,No,Yes,No,No
4639540,Andes Central School District 11-1,Lake Andes,SD ,8,Yes,Yes,Yes,No
4603720,Arlington School District 38-1,Arlington,SD ,8,No,Yes,No,No
4603780,Armour School District 21-1,Armour,SD ,8,No,Yes,No,No
4604270,Avon School District 04-1,Avon,SD ,8,Yes,Yes,No,No
4606240,Bennett County School District 03-1,Martin,SD ,8,Yes,Yes,Yes,No
4606360,Beresford School District 61-2,Beresford,SD ,8,No,Yes,No,No
4606960,Big Stone City School District 25-1,Big Stone City,SD ,8,Yes,No,No,No
4607050,Bison School District 52-1,Bison,SD ,8,Yes,Yes,No,No
4607400,Bon Homme School District 04-2,Tyndall,SD ,8,No,Yes,No,No
4607800,Bowdle School District 22-1,Bowdle,SD ,8,No,Yes,No,No
4621420,Bridgewater-Emery 30-3,Bridgewater,SD ,8,No,Yes,No,No
4600041,Britton-Hecla School District 45-4,Britton,SD ,8,No,Yes,No,No
4609512,Burke School District 26-2,Burke,SD ,8,No,Yes,No,No
4611280,Castlewood School District 28-1,Castlewood,SD ,8,No,Yes,No,No
4611760,Centerville School District 60-1,Centerville,SD ,8,No,Yes,No,No
4612000,Chamberlain School District 07-1,Chamberlain,SD ,8,Yes,Yes,Yes,No
4612940,Clark School District 12-2,Clark,SD ,8,No,Yes,No,No
4614100,Colman-Egan School District 50-5,Colman,SD ,8,No,Yes,No,No
4614130,Colome Consolidated 59-3,Colome,SD ,8,Yes,No,Yes,No
4680446,CORE Educational Cooperative,Platte,SD ,8,Not in SIAPE,Yes,No,No
4680445,Corsica-Stickney 21-3,Corsica,SD ,8,No,Yes,No,No
4617850,De Smet School District 38-2,De Smet,SD ,8,No,Yes,No,No
4678300,Deubrook Area School District 05-6,White,SD ,8,No,Yes,No,No
4600036,Deuel School District 19-4,Clear Lake,SD ,8,No,Yes,No,No
4619170,Doland School District 56-2,Doland,SD ,8,No,Yes,No,No
4619450,Dupree School District 64-2,Dupree,SD ,8,Yes,Yes,Yes,No
4620100,Eagle Butte School District 20-1,Eagle Butte,SD ,8,Yes,No,Yes,No
4620850,Edgemont School District 23-1,Edgemont,SD ,8,No,Yes,No,No
4634440,Edmunds Central School District 22-5,Roscoe,SD ,8,No,Yes,No,No
4621300,Elk Mountain School District 16-2,Edgemont,SD ,8,Yes,Yes,No,No
4621390,Elkton School District 05-3,Elkton,SD ,8,No,Yes,No,No
4622410,Estelline School District 28-2,Estelline,SD ,8,No,Yes,No,No
4622560,Eureka School District 44-1,Eureka,SD ,8,No,Yes,No,No
4622940,Faith School District 46-2,Faith,SD ,8,Yes,Yes,No,No
4624030,Faulkton Area Schools 24-4,Faulkton,SD ,8,Yes,Yes,No,No
4624390,Flandreau School District 50-3,Flandreau,SD ,8,No,Yes,Yes,No
4621400,Frederick Area School District 06-2,Frederick,SD ,8,No,Yes,No,No
4625500,Freeman School District 33-1,Freeman,SD ,8,No,Yes,No,No
4626970,Gettysburg School District 53-1,Gettysburg,SD ,8,No,Yes,No,No
4629880,Gregory School District 26-4,Gregory,SD ,8,No,Yes,No,No
4600045,Groton Area School District 06-6,Groton,SD ,8,No,Yes,No,No
4630490,Haakon School District 27-1,Philip,SD ,8,No,Yes,No,No
4630800,Hamlin School District 28-3,Hayti,SD ,8,No,Yes,No,No
4602640,Hanson School District 30-1,Alexandria,SD ,8,No,Yes,No,No
4609300,Harding County School District 31-1,Buffalo,SD ,8,No,Yes,No,No
4632340,Henry School District 14-2,Henry,SD ,8,No,Yes,No,No
4632430,Herreid School District 10-1,Herreid,SD ,8,No,Yes,No,No
4680440,Highmore-Harrold 34-2,Highmore,SD ,8,No,Yes,Yes,No
4600046,Hitchcock Tulare School District 56-6,Tulare,SD ,8,No,Yes,No,No
4634600,Hoven School District 53-2,Hoven,SD ,8,No,Yes,No,No
4600025,Howard School District 48-3,Howard,SD ,8,No,Yes,No,No
4636060,Ipswich Public School District 22-6,Ipswich,SD ,8,No,Yes,No,No
4680439,Irene - Wakonda School District 13-3,Irene,SD ,8,No,Yes,No,No
4636150,Iroquois School District 02-3,Iroquois,SD ,8,No,Yes,No,No
4619580,Jones County School District 37-3,Murdo,SD ,8,Yes,Yes,No,No
4680437,Kadoka Area School District 35-2,Kadoka,SD ,8,Yes,Yes,Yes,No
4638220,Kimball School District 07-2,Kimball,SD ,8,No,Yes,No,No
4639990,Lake Preston School District 38-3,Lake Preston,SD ,8,No,Yes,No,No
4640860,Langford Area 45-5,Langford,SD ,8,No,Yes,No,No
4641520,Lemmon School District 52-4,Lemmon,SD ,8,No,Yes,No,No
4641640,Leola School District 44-2,Leola,SD ,8,No,Yes,No,No
BIE0003,Little Eagle Grant School,Little Eagle,SD ,8,Not in SIAPE,No,No,Yes
4644770,Lyman School District 42-1,Presho,SD ,8,Yes,Yes,Yes,No
4601026,McCook Central School District 43-7,Salem,SD ,8,No,Yes,No,No
4646260,McIntosh School District 15-1,McIntosh,SD ,8,Yes,Yes,Yes,No
4646380,McLaughlin School District 15-2,McLaughlin,SD ,8,Yes,Yes,Yes,No
4647100,Menno School District 33-2,Menno,SD ,8,No,Yes,No,No
4647942,Miller 29-4,Miller,SD ,8,No,Yes,No,No
4680441,Mobridge-Pollock 62-6,Mobridge,SD ,8,Yes,No,Yes,No
4651730,NE Ed Services Cooperative,Hayti,SD ,8,Not in SIAPE,Yes,No,No
4650850,Newell School District 09-2,Newell,SD ,8,Yes,Yes,No,No
4680280,Northwest Area Schools ED Cooperative,Isabel,SD ,8,Not in SIAPE,Yes,No,No
4651750,Northwestern Area School District 56-7,Mellette,SD ,8,No,Yes,No,No
4670000,Oahe Special Education Cooperative,Java,SD ,8,Not in SIAPE,Yes,No,No
4652770,Oelrichs School District 23-3,Oelrichs,SD ,8,No,Yes,Yes,No
4665460,Oglala Lakota County 65-1,Batesland,SD ,8,Yes,No,Yes,No
4601027,Oldham - Ramona School District 39-5,Ramona,SD ,8,Yes,No,No,No
4654300,Parkston School District 33-3,Parkston,SD ,8,No,Yes,No,No
4655710,Plankinton School District 01-1,Plankinton,SD ,8,No,Yes,No,No
4680438,Platte - Geddes School District 11-5,Platte,SD ,8,No,Yes,No,No
4660450,Redfield School District 56-4,Redfield,SD ,8,No,Yes,No,No
4663360,Rosholt School District 54-4,Rosholt,SD ,8,No,Yes,No,No
4603932,Sanborn Central School District 55-5,Forestburg,SD ,8,No,Yes,No,No
4665180,Scotland School District 04-3,Scotland,SD ,8,No,Yes,No,No
4601028,Selby Area School District 62-5,Selby,SD ,8,No,Yes,No,No
4600053,Sisseton School District 54-2,Sisseton,SD ,8,Yes,Yes,Yes,No
4675600,Smee School District 15-3,Wakpala,SD ,8,Yes,No,Yes,No
4607670,South Central 26-5,Bonesteel,SD ,8,Yes,Yes,Yes,No
4680431,South Central Cooperative,Tyndall,SD ,8,Not in SIAPE,Yes,No,No
4670140,Summit School District 54-6,Summit,SD ,8,No,Yes,Yes,No
4600024,Three-Rivers Special Serv Cooperative,Philip,SD ,8,Not in SIAPE,Yes,No,No
4671880,Timber Lake School District 20-3,Timber Lake,SD ,8,Yes,Yes,Yes,No
4672090,Todd County School District 66-1,Mission,SD ,8,Yes,Yes,Yes,No
4672450,Tripp-Delmont School District 33-5,Tripp,SD ,8,No,Yes,No,No
4674520,Viborg-Hurley School District 60-6,Viborg,SD ,8,No,Yes,No,No
4675420,Wagner Community School District 11-4,Wagner,SD ,8,Yes,Yes,Yes,No
4675660,Wall School District 51-5,Wall,SD ,8,No,Yes,No,No
4676680,Waubay School District 18-3,Waubay,SD ,8,Yes,Yes,Yes,No
4676990,Webster Area 18-5,Webster,SD ,8,No,Yes,No,No
4677460,Wessington Springs School District 36-2,Wessington Springs,SD ,8,No,Yes,No,No
4678510,White Lake School District 01-3,White Lake,SD ,8,No,Yes,No,No
4678570,White River School District 47-1,White River,SD ,8,Yes,Yes,Yes,No
4679350,Willow Lake School District 12-3,Willow Lake,SD ,8,No,Yes,No,No
4600003,Wilmot School District 54-7,Wilmot,SD ,8,Yes,Yes,Yes,No
4679710,Winner School District 59-2,Winner,SD ,8,Yes,No,Yes,No
4680100,Wolsey Wessington School District 02-6,Wolsey,SD ,8,No,Yes,No,No
4680190,Woonsocket School District 55-4,Woonsocket,SD ,8,No,Yes,No,No
5900094,Aneth Community School,Montezuma Creek,UT,8,Not in SIAPE,Yes,No,Yes
4900180,Daggett District,Manila,UT ,8,No,Yes,No,No
4900300,Garfield District,Panguitch,UT ,8,No,Yes,No,No
4900780,Piute District,Junction,UT ,8,No,Yes,No,No
4900840,Rich District,Randolph,UT ,8,No,Yes,No,No
4900900,San Juan District,Blanding,UT ,8,Yes,Yes,Yes,No
4901020,Tintic District,Eureka,UT ,8,Yes,No,No,No
4901080,Uintah District,NAPLES,UT ,8,No,No,Yes,No
4900013,Uintah River High,FORT DUCHESNE,UT ,8,Not in SIAPE,No,Yes,No
4901170,Wayne District,Bicknell,UT ,8,No,Yes,No,No
5900141,St. Stephens Indian School,St. Stephens,WY,8,Not in SIAPE,No,No,Yes
5601420,Big Horn County School District #1,Cowley,WY ,8,No,Yes,No,No
5601460,Big Horn County School District #2,Lovell,WY ,8,No,Yes,No,No
5603170,Big Horn County School District #3,Greybull,WY ,8,No,Yes,No,No
5601090,Big Horn County School District #4,Basin,WY ,8,No,Yes,No,No
5601700,Carbon County School District #2,Saratoga,WY ,8,No,Yes,No,No
5602370,Crook County School District #1,Sundance,WY ,8,No,Yes,No,No
5602670,Fremont County School District # 2,Dubois,WY ,8,Yes,Yes,No,No
5602830,Fremont County School District # 6,Pavillion,WY ,8,Yes,Yes,Yes,No
5604450,Fremont County School District #14,Ethete,WY ,8,Yes,Yes,Yes,No
5602820,Fremont County School District #21,Ft. Washakie,WY ,8,Yes,Yes,Yes,No
5605700,Fremont County School District #24,Shoshoni,WY ,8,No,Yes,No,No
5600960,Fremont County School District #38,Arapahoe,WY ,8,Yes,No,Yes,No
